127_15260.html,6,8,に,助詞,格助詞,一般,,,,に,ニ,ニ
127_15260.html,6,9,は,助詞,係助詞,,,,,は,ハ,ワ
127_15260.html,6,10,誰,名詞,代名詞,一般,,,,誰,ダレ,ダレ
127_15260.html,6,11,も,助詞,係助詞,,,,,も,モ,モ
127_15260.html,6,12,い,動詞,非自立,,,一段,未然形,いる,イ,イ
127_15260.html,6,13,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
127_15260.html,6,14,。,記号,句点,,,,,。,。,。
127_15260.html,7,1,何故,副詞,助詞類接続,,,,,何故,ナゼ,ナゼ
127_15260.html,7,2,か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
127_15260.html,7,3,と,助詞,格助詞,引用,,,,と,ト,ト
127_15260.html,7,4,云う,動詞,自立,,,五段・ワ行促音便,基本形,云う,イウ,イウ
127_15260.html,7,5,と,助詞,接続助詞,,,,,と,ト,ト
127_15260.html,7,6,、,記号,読点,,,,,、,、,、
127_15260.html,7,7,この,連体詞,,,,,,この,コノ,コノ
127_15260.html,7,8,二,名詞,数,,,,,二,ニ,ニ
127_15260.html,7,9,三,名詞,数,,,,,三,サン,サン
127_15260.html,7,10,年,名詞,接尾,助数詞,,,,年,ネン,ネン
127_15260.html,7,11,、,記号,読点,,,,,、,、,、
127_15260.html,7,12,京都,名詞,固有名詞,地域,一般,,,京都,キョウト,キョート
127_15260.html,7,13,に,助詞,格助詞,一般,,,,に,ニ,ニ
127_15260.html,7,14,は,助詞,係助詞,,,,,は,ハ,ワ
127_15260.html,7,15,、,記号,読点,,,,,、,、,、
127_15260.html,7,16,地震,名詞,一般,,,,,地震,ジシン,ジシン
127_15260.html,7,17,とか,助詞,並立助詞,,,,,とか,トカ,トカ
127_15260.html,7,18,辻,名詞,一般,,,,,辻,ツジ,ツジ
127_15260.html,7,19,風,名詞,接尾,一般,,,,風,フウ,フー
127_15260.html,7,20,とか,助詞,並立助詞,,,,,とか,トカ,トカ
127_15260.html,7,21,火事,名詞,一般,,,,,火事,カジ,カジ
127_15260.html,7,22,とか,助詞,並立助詞,,,,,とか,トカ,トカ
127_15260.html,7,23,饑饉,名詞,一般,,,,,饑饉,キキン,キキン
127_15260.html,7,24,とか,助詞,並立助詞,,,,,とか,トカ,トカ
127_15260.html,7,25,云う,動詞,自立,,,五段・ワ行促音便,基本形,云う,イウ,イウ
127_15260.html,7,26,災,名詞,一般,,,,,災,ワザワイ,ワザワイ
127_15260.html,7,27,が,助詞,格助詞,一般,,,,が,ガ,ガ
127_15260.html,7,28,つづい,動詞,自立,,,五段・カ行イ音便,連用タ接続,つづく,ツヅイ,ツズイ
127_15260.html,7,29,て,助詞,接続助詞,,,,,て,テ,テ
127_15260.html,7,30,起っ,動詞,自立,,,五段・タ行,連用タ接続,起つ,タッ,タッ
127_15260.html,7,31,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
127_15260.html,7,32,。,記号,句点,,,,,。,。,。
127_15260.html,8,1,そこで,接続詞,,,,,,そこで,ソコデ,ソコデ
127_15260.html,8,2,洛中,名詞,一般,,,,,洛中,ラクチュウ,ラクチュー
127_15260.html,8,3,の,助詞,連体化,,,,,の,ノ,ノ
127_15260.html,8,4,さびれ,動詞,自立,,,一段,連用形,さびれる,サビレ,サビレ
127_15260.html,8,5,方,名詞,接尾,特殊,,,,方,カタ,カタ
127_15260.html,8,6,は,助詞,係助詞,,,,,は,ハ,ワ
127_15260.html,8,7,一,名詞,数,,,,,一,イチ,イチ
127_15260.html,8,8,通り,名詞,接尾,助数詞,,,,通り,トオリ,トーリ
127_15260.html,8,9,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
127_15260.html,8,10,は,助詞,係助詞,,,,,は,ハ,ワ
127_15260.html,8,11,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
127_15260.html,8,12,。,記号,句点,,,,,。,。,。
127_15260.html,9,1,旧記,名詞,一般,,,,,旧記,キュウキ,キューキ
127_15260.html,9,2,に,助詞,格助詞,一般,,,,に,ニ,ニ
127_15260.html,9,3,よる,動詞,自立,,,五段・ラ行,基本形,よる,ヨル,ヨル
127_15260.html,9,4,と,助詞,接続助詞,,,,,と,ト,ト
127_15260.html,9,5,、,記号,読点,,,,,、,、,、
127_15260.html,9,6,仏像,名詞,一般,,,,,仏像,ブツゾウ,ブツゾー
127_15260.html,9,7,や,助詞,並立助詞,,,,,や,ヤ,ヤ
127_15260.html,9,8,仏具,名詞,一般,,,,,仏具,ブツグ,ブツグ
127_15260.html,9,9,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
127_15260.html,9,10,打砕い,動詞,自立,,,五段・カ行イ音便,連用タ接続,打砕く,ウチクダイ,ウチクダイ
127_15260.html,9,11,て,助詞,接続助詞,,,,,て,テ,テ
127_15260.html,9,12,、,記号,読点,,,,,、,、,、
127_15260.html,9,13,その,連体詞,,,,,,その,ソノ,ソノ
127_15260.html,9,14,丹,名詞,一般,,,,,丹,ニ,ニ
127_15260.html,9,15,が,助詞,格助詞,一般,,,,が,ガ,ガ
127_15260.html,9,16,つい,動詞,自立,,,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ
127_15260.html,9,17,たり,助詞,並立助詞,,,,,たり,タリ,タリ
127_15260.html,9,18,、,記号,読点,,,,,、,、,、
127_15260.html,9,19,金銀,名詞,一般,,,,,金銀,キンギン,キンギン
127_15260.html,9,20,の,助詞,連体化,,,,,の,ノ,ノ
127_15260.html,9,21,箔,名詞,一般,,,,,箔,ハク,ハク
127_15260.html,9,22,が,助詞,格助詞,一般,,,,が,ガ,ガ
